([1, 22, 31, 18, 3, 17, 21, 30, 29, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 35, 36, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 1], 0.1, 7, 7, 30, 9, 8908.76100953029)
([1, 22, 32, 49, 44, 34, 35, 36, 39, 38, 40, 37, 48, 24, 5, 6, 15, 4, 25, 46, 16, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 10, 9, 43, 33, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 29, 30, 21, 42, 7, 2, 17, 1], 0.1, 9, 5, 40, 9, 8908.886964541824)
([1, 22, 31, 18, 32, 49, 35, 36, 34, 44, 23, 20, 50, 16, 46, 48, 24, 38, 40, 39, 37, 5, 6, 15, 4, 25, 27, 28, 12, 51, 11, 52, 13, 14, 26, 47, 29, 30, 21, 42, 2, 7, 17, 3, 45, 19, 41, 8, 10, 9, 33, 43, 1], 0.3, 7, 5, 50, 9, 8909.60063097654)
([1, 22, 32, 49, 36, 35, 34, 39, 37, 38, 40, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.4, 7, 9, 20, 5, 8911.74678253823)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 37, 38, 5, 15, 6, 24, 48, 25, 4, 46, 44, 16, 50, 20, 23, 31, 18, 21, 17, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 42, 7, 2, 1], 0.3, 5, 5, 20, 7, 8914.38576617931)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 5, 15, 6, 24, 48, 37, 44, 46, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 9, 10, 43, 33, 12, 28, 27, 26, 47, 13, 14, 52, 11, 51, 4, 25, 29, 30, 21, 17, 42, 7, 2, 1], 0.2, 7, 7, 10, 5, 8916.05036860143)
([1, 22, 31, 18, 3, 17, 21, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 42, 7, 2, 32, 49, 1], 0.3, 5, 7, 10, 7, 8917.443629684636)
([1, 22, 49, 32, 24, 48, 38, 40, 37, 35, 36, 34, 39, 44, 16, 50, 20, 23, 21, 17, 3, 18, 31, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 25, 4, 6, 5, 15, 46, 29, 30, 2, 7, 42, 1], 0.3, 7, 7, 30, 7, 8919.795190480014)
([1, 22, 49, 32, 35, 36, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.1, 9, 9, 50, 9, 8921.577255970726)
([1, 22, 32, 49, 35, 36, 34, 39, 40, 38, 37, 5, 15, 6, 24, 48, 46, 16, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 25, 4, 44, 21, 17, 2, 7, 42, 30, 29, 1], 0.3, 5, 5, 40, 9, 8923.515950513345)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 11, 52, 14, 13, 43, 33, 10, 9, 8, 41, 19, 45, 32, 49, 36, 35, 34, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 1], 0.2, 7, 7, 40, 9, 8926.151615500103)
([1, 22, 32, 49, 35, 36, 34, 39, 37, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 8, 41, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 21, 17, 7, 2, 42, 1], 0.4, 9, 7, 30, 5, 8927.906176047347)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 37, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 21, 17, 7, 2, 42, 1], 0.4, 9, 7, 50, 9, 8928.688677083326)
([1, 22, 31, 18, 3, 17, 21, 23, 20, 50, 16, 29, 30, 42, 7, 2, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 25, 4, 6, 5, 15, 48, 24, 38, 40, 39, 36, 35, 34, 44, 46, 37, 49, 32, 45, 19, 1], 0.2, 5, 7, 20, 7, 8929.04975940002)
([1, 22, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 25, 4, 6, 15, 5, 24, 48, 37, 40, 38, 39, 34, 35, 36, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 42, 7, 2, 46, 1], 0.2, 7, 9, 50, 5, 8929.049894730424)
([1, 49, 32, 40, 38, 48, 24, 5, 15, 6, 37, 36, 35, 34, 39, 22, 18, 31, 23, 20, 50, 16, 44, 46, 25, 4, 43, 33, 10, 9, 8, 41, 19, 45, 3, 17, 21, 7, 2, 42, 30, 29, 47, 27, 28, 26, 13, 14, 52, 11, 51, 12, 1], 0.1, 5, 5, 10, 7, 8930.264945454262)
([1, 22, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 25, 4, 6, 15, 5, 24, 48, 38, 40, 39, 36, 35, 34, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 42, 7, 2, 37, 46, 1], 0.1, 5, 7, 30, 7, 8935.409867536708)
([1, 22, 49, 32, 18, 31, 23, 20, 50, 16, 46, 44, 35, 34, 36, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 12, 28, 27, 13, 14, 52, 11, 51, 33, 43, 10, 9, 8, 41, 19, 45, 3, 17, 21, 30, 42, 7, 2, 29, 26, 47, 1], 0.3, 9, 7, 50, 9, 8935.52268164763)
([1, 49, 32, 22, 31, 18, 3, 17, 21, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 37, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 42, 7, 2, 1], 0.1, 5, 7, 30, 5, 8935.95466346939)
([1, 22, 31, 18, 32, 49, 40, 39, 36, 35, 34, 44, 6, 5, 15, 37, 38, 24, 48, 46, 25, 4, 12, 28, 27, 13, 47, 26, 14, 52, 11, 51, 33, 43, 9, 10, 8, 41, 19, 45, 3, 17, 42, 7, 2, 30, 20, 50, 23, 21, 29, 16, 1], 0.2, 7, 5, 40, 7, 8937.411448014873)
([1, 22, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 16, 50, 20, 23, 30, 29, 2, 7, 42, 21, 17, 3, 18, 31, 38, 40, 39, 36, 35, 34, 44, 46, 25, 4, 6, 15, 5, 24, 48, 37, 1], 0.4, 5, 9, 10, 9, 8937.47085342768)
([1, 22, 49, 32, 40, 38, 37, 34, 35, 36, 39, 48, 24, 5, 6, 15, 4, 25, 46, 16, 50, 20, 23, 31, 18, 3, 17, 21, 42, 7, 2, 30, 29, 44, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 1], 0.1, 7, 5, 50, 7, 8937.942198439658)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 28, 12, 51, 11, 52, 14, 13, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 34, 35, 36, 39, 40, 37, 38, 24, 48, 6, 15, 5, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 1], 0.2, 5, 5, 50, 9, 8941.734267812257)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.2, 9, 9, 40, 7, 8942.46961160166)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.2, 9, 9, 50, 7, 8942.46961160166)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.3, 9, 9, 50, 7, 8942.46961160166)
([1, 22, 31, 18, 3, 17, 21, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 29, 30, 42, 7, 2, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 1], 0.1, 9, 9, 10, 7, 8943.148144598648)
([1, 22, 49, 32, 39, 40, 37, 15, 5, 6, 24, 48, 34, 35, 36, 38, 25, 4, 28, 27, 26, 47, 14, 13, 52, 11, 51, 12, 43, 33, 10, 9, 8, 41, 19, 45, 3, 17, 42, 7, 2, 30, 29, 23, 20, 50, 16, 46, 44, 18, 31, 21, 1], 0.2, 3, 7, 20, 7, 8943.188163994795)
([1, 22, 18, 31, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 48, 24, 5, 15, 6, 4, 25, 46, 37, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 3, 17, 7, 2, 42, 1], 0.2, 5, 5, 30, 7, 8943.789214111212)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 6, 15, 4, 25, 46, 44, 20, 50, 16, 29, 30, 23, 31, 18, 3, 41, 8, 19, 45, 43, 12, 28, 27, 26, 47, 14, 13, 52, 11, 51, 33, 10, 9, 17, 2, 7, 42, 21, 1], 0.2, 9, 5, 50, 5, 8946.091395935091)
([1, 22, 32, 49, 36, 35, 34, 39, 37, 5, 15, 6, 24, 48, 38, 40, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 4, 25, 46, 29, 30, 21, 17, 42, 7, 2, 1], 0.3, 5, 5, 40, 7, 8946.291775686761)
([1, 22, 31, 18, 3, 19, 45, 32, 49, 35, 36, 39, 37, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 34, 50, 20, 23, 30, 21, 17, 2, 7, 42, 29, 16, 28, 27, 26, 47, 13, 14, 52, 11, 51, 12, 33, 43, 10, 9, 8, 41, 1], 0.3, 9, 9, 10, 7, 8946.953576995764)
([1, 22, 49, 32, 36, 35, 34, 39, 37, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 21, 31, 18, 3, 41, 8, 19, 45, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 29, 30, 42, 7, 2, 17, 1], 0.4, 9, 7, 20, 7, 8947.023935714364)
([1, 22, 49, 32, 39, 36, 35, 34, 38, 37, 40, 24, 48, 5, 15, 6, 4, 25, 46, 44, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 16, 29, 30, 21, 17, 42, 2, 7, 1], 0.4, 9, 9, 10, 5, 8950.283093430246)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 37, 38, 48, 24, 15, 5, 6, 4, 25, 46, 16, 44, 20, 50, 23, 31, 18, 3, 45, 19, 41, 8, 9, 10, 17, 21, 7, 2, 42, 30, 29, 12, 28, 27, 26, 47, 13, 14, 52, 11, 51, 33, 43, 1], 0.3, 7, 5, 20, 7, 8950.546247246004)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 30, 29, 42, 7, 2, 17, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 37, 18, 31, 21, 1], 0.4, 5, 9, 10, 5, 8951.80808315145)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 5, 6, 15, 4, 25, 46, 37, 44, 16, 20, 50, 23, 31, 18, 3, 17, 21, 42, 7, 2, 30, 29, 47, 26, 28, 27, 13, 14, 52, 11, 51, 12, 43, 19, 45, 41, 8, 9, 10, 33, 1], 0.4, 7, 7, 10, 9, 8951.953808865157)
([1, 22, 31, 18, 3, 17, 21, 42, 7, 2, 50, 20, 23, 30, 29, 46, 25, 4, 6, 24, 48, 5, 15, 38, 40, 37, 39, 36, 35, 34, 44, 16, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 1], 0.2, 5, 7, 10, 7, 8952.43390019472)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 16, 50, 20, 23, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 25, 4, 6, 15, 5, 24, 48, 38, 37, 40, 39, 36, 35, 34, 44, 46, 42, 7, 2, 1], 0.3, 5, 7, 30, 7, 8952.813995100647)
([1, 22, 49, 35, 36, 39, 40, 37, 15, 5, 24, 48, 38, 6, 4, 25, 46, 44, 34, 32, 20, 50, 23, 30, 7, 2, 42, 17, 21, 31, 18, 3, 45, 19, 41, 8, 10, 9, 43, 33, 51, 11, 52, 13, 14, 47, 26, 28, 27, 12, 16, 29, 1], 0.2, 5, 5, 10, 7, 8953.255124816505)
([1, 22, 49, 32, 35, 36, 34, 39, 40, 37, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 29, 20, 50, 23, 31, 18, 3, 17, 21, 42, 2, 7, 30, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 1], 0.4, 9, 7, 30, 7, 8955.237973500154)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 34, 35, 36, 39, 40, 38, 24, 48, 37, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 42, 7, 2, 1], 0.2, 7, 7, 40, 5, 8958.151497875751)
([1, 22, 49, 32, 35, 36, 34, 39, 40, 38, 37, 48, 24, 15, 5, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.4, 9, 9, 30, 9, 8959.115371913724)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 16, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 44, 29, 30, 21, 17, 2, 7, 42, 1], 0.3, 9, 7, 10, 5, 8959.887746292396)
([1, 22, 31, 18, 3, 17, 21, 30, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 15, 5, 24, 48, 37, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 4, 25, 6, 46, 29, 2, 7, 42, 1], 0.1, 7, 7, 10, 5, 8960.472230943382)
([1, 22, 49, 32, 34, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 50, 20, 23, 30, 29, 16, 42, 7, 2, 17, 21, 31, 18, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 1], 0.4, 7, 7, 40, 5, 8960.800732162455)
([1, 22, 32, 49, 35, 36, 39, 40, 38, 24, 48, 37, 15, 5, 6, 4, 25, 12, 51, 11, 52, 14, 13, 27, 28, 26, 47, 29, 30, 21, 17, 3, 18, 31, 23, 20, 50, 16, 44, 34, 46, 43, 33, 10, 9, 8, 41, 19, 45, 42, 7, 2, 1], 0.1, 5, 9, 40, 7, 8961.717629476041)
([1, 45, 19, 41, 8, 10, 9, 43, 33, 12, 51, 11, 52, 13, 14, 47, 26, 27, 28, 4, 25, 6, 15, 5, 48, 24, 40, 37, 35, 36, 34, 39, 38, 49, 32, 22, 21, 17, 3, 18, 31, 23, 20, 50, 44, 46, 16, 29, 30, 7, 2, 42, 1], 0.1, 3, 3, 50, 7, 8962.21884511198)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 50, 20, 23, 21, 31, 18, 3, 41, 8, 10, 9, 43, 33, 12, 28, 27, 26, 47, 13, 14, 52, 11, 51, 37, 16, 29, 30, 42, 7, 2, 17, 19, 45, 1], 0.2, 9, 5, 20, 9, 8964.036812017866)
([1, 22, 32, 49, 35, 34, 39, 36, 40, 37, 48, 24, 6, 5, 15, 38, 44, 46, 16, 50, 20, 23, 30, 29, 2, 7, 42, 21, 31, 18, 3, 17, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 25, 4, 1], 0.4, 3, 5, 20, 5, 8964.12963473174)
([1, 22, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 15, 5, 24, 48, 38, 40, 39, 36, 35, 34, 37, 46, 25, 4, 6, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 42, 7, 2, 1], 0.1, 7, 7, 20, 7, 8964.779074388696)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 5, 15, 6, 24, 48, 37, 46, 44, 16, 20, 50, 23, 31, 18, 3, 17, 42, 7, 2, 21, 30, 29, 45, 19, 41, 8, 9, 10, 33, 43, 4, 25, 12, 28, 27, 26, 47, 13, 14, 52, 11, 51, 1], 0.1, 9, 7, 20, 7, 8966.270998365708)
([1, 22, 49, 32, 31, 18, 3, 17, 42, 7, 2, 30, 29, 16, 44, 34, 39, 40, 38, 37, 48, 24, 5, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 33, 43, 10, 9, 8, 41, 19, 45, 15, 6, 4, 25, 46, 36, 35, 21, 23, 20, 50, 1], 0.4, 3, 7, 10, 9, 8967.23625675718)
([1, 22, 32, 49, 35, 36, 34, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 9, 10, 43, 33, 12, 28, 27, 26, 13, 14, 52, 11, 51, 47, 29, 30, 21, 17, 7, 2, 42, 1], 0.1, 9, 7, 30, 7, 8967.820642502442)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 24, 48, 5, 15, 6, 4, 25, 12, 51, 11, 52, 14, 13, 47, 26, 27, 28, 29, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 2, 7, 42, 45, 19, 41, 8, 9, 10, 43, 33, 37, 44, 46, 1], 0.2, 5, 9, 10, 7, 8969.033570025094)
([1, 22, 31, 18, 3, 17, 21, 30, 23, 20, 50, 16, 44, 34, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 2, 7, 42, 1], 0.4, 5, 9, 10, 7, 8969.84635960268)
([1, 22, 49, 32, 34, 35, 36, 39, 40, 37, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 47, 26, 27, 13, 14, 52, 11, 51, 12, 28, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 1], 0.2, 7, 7, 30, 9, 8978.162994324575)
([1, 22, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 14, 13, 52, 11, 34, 35, 36, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 42, 7, 2, 1], 0.2, 5, 9, 20, 7, 8979.227140586045)
([1, 22, 32, 49, 36, 35, 34, 39, 40, 38, 5, 15, 6, 24, 48, 37, 44, 46, 25, 4, 43, 33, 12, 51, 11, 52, 14, 13, 27, 28, 26, 47, 29, 16, 50, 20, 23, 18, 31, 21, 17, 3, 41, 8, 9, 10, 45, 19, 42, 7, 2, 30, 1], 0.2, 5, 7, 10, 5, 8979.491963863962)
([1, 22, 49, 32, 36, 35, 34, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.1, 7, 9, 30, 5, 8980.918279329191)
([1, 22, 32, 49, 35, 36, 34, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 19, 45, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 21, 17, 42, 7, 2, 1], 0.3, 9, 9, 30, 7, 8981.36307092271)
([1, 22, 31, 18, 32, 49, 36, 35, 34, 39, 40, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 16, 50, 20, 23, 21, 17, 3, 45, 19, 41, 8, 10, 9, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 42, 7, 2, 44, 1], 0.4, 9, 7, 20, 9, 8982.694829953776)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 10, 9, 8, 41, 19, 45, 42, 7, 2, 23, 20, 50, 16, 44, 46, 25, 4, 6, 5, 15, 48, 24, 37, 40, 38, 39, 36, 35, 34, 49, 32, 1], 0.2, 7, 7, 50, 7, 8983.179722350958)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 11, 52, 14, 13, 47, 26, 27, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 35, 36, 34, 39, 40, 37, 38, 5, 24, 48, 6, 15, 4, 25, 46, 44, 16, 50, 20, 23, 7, 2, 42, 1], 0.3, 7, 9, 10, 7, 8984.08402063493)
([1, 22, 49, 35, 36, 34, 39, 40, 37, 38, 48, 24, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 21, 30, 29, 47, 26, 27, 28, 12, 51, 11, 52, 14, 13, 33, 43, 9, 10, 8, 41, 19, 45, 32, 18, 31, 3, 17, 42, 7, 2, 1], 0.2, 5, 5, 40, 5, 8984.273847418017)
([1, 22, 49, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 4, 43, 33, 12, 51, 11, 52, 14, 13, 47, 26, 27, 28, 25, 46, 16, 29, 30, 21, 23, 31, 18, 3, 17, 42, 7, 2, 20, 50, 32, 45, 19, 41, 8, 9, 10, 34, 44, 1], 0.1, 3, 7, 30, 7, 8985.178368062734)
([1, 22, 32, 49, 36, 34, 35, 38, 37, 24, 48, 5, 15, 6, 4, 25, 46, 16, 23, 20, 50, 44, 39, 40, 45, 19, 41, 8, 9, 10, 43, 33, 11, 51, 12, 28, 27, 13, 14, 52, 47, 26, 29, 30, 42, 7, 2, 21, 31, 18, 3, 17, 1], 0.2, 3, 9, 20, 7, 8986.49205909478)
([1, 22, 32, 49, 34, 35, 36, 37, 39, 40, 38, 24, 48, 6, 15, 5, 4, 25, 12, 51, 26, 28, 27, 13, 47, 14, 52, 11, 33, 43, 10, 9, 8, 41, 19, 45, 3, 17, 18, 31, 21, 23, 20, 50, 16, 44, 46, 29, 30, 42, 7, 2, 1], 0.3, 9, 5, 30, 5, 8990.645258375756)
([1, 22, 32, 49, 35, 36, 34, 39, 40, 37, 38, 48, 24, 5, 15, 6, 4, 25, 46, 16, 50, 20, 23, 30, 21, 31, 18, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 44, 29, 7, 2, 42, 17, 1], 0.1, 7, 5, 50, 5, 8990.86933681625)
([1, 22, 49, 32, 35, 36, 34, 39, 40, 37, 38, 5, 15, 6, 24, 48, 4, 25, 12, 26, 27, 28, 46, 44, 16, 50, 20, 23, 31, 18, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 11, 52, 13, 14, 47, 29, 30, 21, 17, 42, 7, 2, 1], 0.2, 9, 5, 40, 9, 8995.325451289502)
([1, 22, 49, 32, 36, 35, 34, 44, 46, 25, 4, 6, 15, 5, 24, 48, 37, 38, 40, 39, 20, 50, 16, 29, 30, 2, 7, 42, 17, 3, 18, 31, 23, 21, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 1], 0.2, 5, 9, 30, 9, 8996.111472567138)
([1, 22, 31, 18, 3, 17, 21, 30, 29, 11, 52, 14, 13, 27, 26, 47, 28, 12, 51, 33, 43, 9, 10, 8, 41, 19, 45, 32, 49, 34, 35, 36, 39, 37, 40, 38, 24, 48, 5, 15, 6, 4, 25, 46, 44, 16, 50, 20, 23, 2, 7, 42, 1], 0.3, 7, 7, 50, 9, 9001.971420240247)
([1, 22, 49, 32, 37, 38, 40, 39, 34, 35, 36, 48, 24, 6, 5, 15, 4, 25, 46, 44, 16, 50, 20, 23, 21, 31, 18, 17, 3, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 29, 30, 7, 2, 42, 1], 0.3, 9, 5, 50, 9, 9004.406496068414)
([1, 22, 49, 32, 45, 19, 41, 8, 9, 10, 43, 33, 51, 12, 28, 27, 26, 47, 13, 14, 52, 11, 4, 25, 46, 44, 16, 50, 20, 23, 31, 18, 3, 17, 21, 30, 29, 42, 7, 2, 34, 35, 36, 39, 40, 38, 37, 48, 24, 5, 15, 6, 1], 0.3, 5, 9, 20, 7, 9007.248740640269)
([1, 22, 18, 31, 23, 20, 50, 16, 44, 46, 25, 4, 6, 15, 5, 24, 48, 37, 38, 40, 39, 36, 35, 34, 49, 32, 45, 19, 41, 8, 10, 9, 43, 33, 11, 52, 14, 13, 27, 28, 12, 51, 26, 47, 29, 30, 21, 17, 3, 42, 7, 2, 1], 0.4, 3, 9, 40, 7, 9007.542728058039)
